255 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1175 -7.89855e+07 2.66365e+07 9.51594e+06 1.0351e+07 2.15432e+09 3.1798e+08 4.05114e+07 3.50764e+07 -16.637 5.61053 2.00437 2.18026 13.3035 5.95811 2.12498 1.62318 4.74759e+06 inf 
1185 -8.60066e+07 2.75853e+07 1.00023e+07 1.11723e+07 2.46349e+09 3.33782e+08 4.38061e+07 3.96823e+07 -16.9207 5.42707 1.96783 2.19801 14.0837 6.01783 2.17852 1.72504 5.08292e+06 inf 
1195 -9.36204e+07 2.8626e+07 1.05329e+07 1.20665e+07 2.81791e+09 3.51825e+08 4.75477e+07 4.50137e+07 -17.1842 5.25436 1.93333 2.21483 14.8975 6.08028 2.23376 1.83218 5.44805e+06 inf 
1205 -1.02265e+08 2.98212e+07 1.11326e+07 1.30838e+07 3.22993e+09 3.72827e+08 5.18661e+07 5.12633e+07 -17.0824 4.98136 1.85959 2.18553 15.7392 6.12074 2.28159 1.9459 5.98656e+06 inf 
1215 -1.11306e+08 3.09935e+07 1.17361e+07 1.41457e+07 3.68624e+09 3.94542e+08 5.64716e+07 5.82373e+07 -16.9397 4.71694 1.78613 2.15286 16.5547 6.14787 2.3247 2.05631 6.57068e+06 inf 
1225 -1.21263e+08 3.22705e+07 1.23923e+07 1.53153e+07 4.20587e+09 4.18427e+08 6.1596e+07 6.62335e+07 -16.7775 4.46481 1.71455 2.11896 17.3327 6.16095 2.36273 2.1619 7.22774e+06 inf 
1235 -1.3219e+08 3.3656e+07 1.31041e+07 1.65903e+07 4.79967e+09 4.45117e+08 6.73612e+07 7.54099e+07 -16.5145 4.20465 1.6371 2.07263 18.0802 6.15869 2.39486 2.26388 8.00449e+06 inf 
1245 -1.43958e+08 3.50878e+07 1.38488e+07 1.79562e+07 5.46571e+09 4.73228e+08 7.35926e+07 8.57532e+07 -16.2361 3.95733 1.56192 2.02517 18.7838 6.141 2.42084 2.36014 8.86654e+06 inf 
1255 -1.56606e+08 3.65515e+07 1.46209e+07 1.94179e+07 6.20817e+09 5.0243e+08 8.02552e+07 9.73252e+07 -15.867 3.70333 1.48136 1.96738 19.4226 6.09842 2.43657 2.44749 9.86989e+06 inf 
1265 -1.70485e+08 3.81427e+07 1.54598e+07 2.10058e+07 7.05516e+09 5.34901e+08 8.77265e+07 1.10513e+08 -15.4911 3.46583 1.40475 1.90869 20.0273 6.04911 2.44907 2.52956 1.10054e+07 inf 
1275 -1.85296e+08 3.96826e+07 1.6294e+07 2.26661e+07 7.97826e+09 5.66676e+08 9.5384e+07 1.24911e+08 -14.9309 3.19756 1.31294 1.8264 20.4926 5.95294 2.44174 2.59411 1.24103e+07 inf 
1285 -2.01215e+08 4.13118e+07 1.71804e+07 2.44344e+07 9.01519e+09 6.00942e+08 1.03766e+08 1.41024e+08 -14.2445 2.92455 1.21624 1.72977 20.8639 5.83001 2.42211 2.6441 1.41258e+07 inf 
1295 -2.18189e+08 4.29576e+07 1.80905e+07 2.6292e+07 1.01625e+10 6.35934e+08 1.12605e+08 1.58804e+08 -13.3486 2.62809 1.10675 1.60851 21.0605 5.65675 2.37995 2.66985 1.63455e+07 inf 
1305 -2.36025e+08 4.45641e+07 1.89999e+07 2.82225e+07 1.14072e+10 6.69748e+08 1.21559e+08 1.7801e+08 -12.4619 2.35295 1.00318 1.49013 21.1422 5.4613 2.32634 2.67924 1.89396e+07 inf 
1315 -2.55748e+08 4.62652e+07 1.9966e+07 3.03015e+07 1.27979e+10 7.05545e+08 1.3121e+08 1.99287e+08 -11.1504 2.01713 0.870504 1.32112 20.8242 5.16647 2.22776 2.63503 2.29362e+07 inf 
1325 -2.76456e+08 4.78835e+07 2.09124e+07 3.24232e+07 1.42909e+10 7.39587e+08 1.4087e+08 2.21912e+08 -9.55909 1.65568 0.723092 1.1211 20.069 4.77824 2.08519 2.53303 2.89208e+07 inf 
1335 -2.98514e+08 4.94778e+07 2.18638e+07 3.4634e+07 1.59057e+10 7.72341e+08 1.50614e+08 2.4611e+08 -8.28322 1.37292 0.606681 0.961031 19.3066 4.4211 1.95223 2.43013 3.60384e+07 inf 
1345 -3.21448e+08 5.10566e+07 2.28232e+07 3.69053e+07 1.76519e+10 8.04174e+08 1.60492e+08 2.71936e+08 -7.14675 1.13514 0.507427 0.820514 18.4764 4.07316 1.81954 2.31791 4.49783e+07 inf 
1355 -3.45655e+08 5.25308e+07 2.37503e+07 3.92032e+07 1.95006e+10 8.33047e+08 1.70085e+08 2.98839e+08 -5.99457 0.911022 0.411892 0.679886 17.3855 3.69016 1.66735 2.17265 5.76614e+07 inf 
1365 -3.72178e+08 5.39552e+07 2.4668e+07 4.16078e+07 2.14664e+10 8.58854e+08 1.79324e+08 3.26899e+08 -4.79296 0.694844 0.317678 0.535831 15.9209 3.25233 1.48608 1.98059 7.76509e+07 inf 
1375 -4.00655e+08 5.53061e+07 2.55646e+07 4.40446e+07 2.35429e+10 8.82024e+08 1.88264e+08 3.55901e+08 -3.62651 0.500601 0.231397 0.398668 14.1402 2.78083 1.28473 1.75 1.10479e+08 inf 
1385 -4.29817e+08 5.64776e+07 2.63895e+07 4.64321e+07 2.56767e+10 9.00168e+08 1.96351e+08 3.84897e+08 -2.85107 0.374628 0.175047 0.307994 12.7354 2.41468 1.12774 1.56788 1.50756e+08 inf 
1395 -4.58497e+08 5.74986e+07 2.71532e+07 4.87566e+07 2.78661e+10 9.13196e+08 2.03484e+08 4.13777e+08 -2.37381 0.297691 0.140582 0.252431 11.7745 2.15391 1.01673 1.44172 1.93148e+08 inf 
1405 -4.8562e+08 5.83664e+07 2.78525e+07 5.0993e+07 3.00989e+10 9.21233e+08 2.09631e+08 4.42231e+08 -2.14128 0.25736 0.122812 0.224848 11.3196 1.99896 0.95355 1.37819 2.26789e+08 inf 
1415 -5.14529e+08 5.9038e+07 2.84638e+07 5.31705e+07 3.23278e+10 9.22944e+08 2.14402e+08 4.69447e+08 -1.84136 0.211281 0.101864 0.190282 10.5972 1.80508 0.870006 1.28211 2.7943e+08 inf 
1425 -5.42235e+08 5.95404e+07 2.89974e+07 5.52597e+07 3.45484e+10 9.19255e+08 2.17926e+08 4.95232e+08 -1.75869 0.193114 0.0940505 0.17923 10.4385 1.71588 0.835451 1.25464 3.08317e+08 inf 
